id,predicted_price
7419700010,635688.7
2239000011,390418.88
9283800050,335662.53
9407001340,271998.5
217500140,575620.44
7212660520,239209.1
3298201170,359607.53
3057000400,284887.06
6865200444,513689.34
6071600340,507624.78
6821600005,705781.9
1235100371,765193.94
7796450340,343186.66
3603000410,160731.12
9297300255,512616.12
9126100850,546356.1
2770601462,490248.97
2599001500,222866.12
1102000095,638623.6
1853080640,969900.0
9551201585,927724.25
3438500796,347850.2
7518504291,534912.0
9269200340,493719.1
715010130,1.510768e+06
1982201485,567742.44
9526500080,363884.66
9277200180,476678.78
6669150280,300517.34
8917100153,573213.4
3760500516,994391.2
2725069050,951919.94
3332000091,335861.38
8562770080,544289.94
8151601190,254302.64
8563040160,568529.7
240000269,625953.8
4307350200,327837.2
1311910300,258273.84
3574900030,504387.75
7853230570,421772.53
320069049,365695.44
9839301060,727821.4
7011201333,646224.25
2781320100,293009.88
3421069120,422005.1
7852030320,476016.88
5316101075,2.2670972e+06
5309100750,567853.44
629000730,726934.1
511700170,317640.7
1562100030,600427.56
2489200230,601245.8
524069116,486241.3
5315100737,931631.56
1868900675,819264.3
1608000120,348531.6
705700240,334238.5
7575600610,277518.78
1778500015,674720.44
5423500240,188669.7
6713700025,338099.72
2734100734,327493.12
301402280,223800.52
2113700205,245630.73
4114601570,3.0492792e+06
3332000615,303243.12
3630050180,360475.22
6852700520,531446.2
6870310010,576369.2
6163900981,310787.47
393000142,366570.8
1771100130,344203.75
1442860160,407104.3
9191200435,594484.8
6788200800,913722.8
1115300070,735146.75
3176600105,721160.8
2770604665,593933.44
5469500580,392386.78
5680000545,521376.88
3424089119,562580.7
1328300180,322807.78
1773100922,394005.2
4123830480,322614.8
9808610190,1.1063495e+06
4250200140,272959.2
4217402115,4.2117515e+06
3831250350,406800.06
2397101055,761965.8
6817850110,849807.44
7526800200,589710.56
7853370100,654014.5
2523089025,912642.06
9476200680,288926.4
5714200140,427197.06
3575304895,505762.94
263000018,397215.88
8080400177,489559.38
6450304130,315920.5
514500090,531809.25
9477000300,412469.6
853600310,1.3222571e+06
1951600240,199857.94
1099900120,330745.16
5323100120,481459.5
1223089016,433600.12
522059172,230056.52
1930300190,679985.8
9542840410,281710.9
8665050530,493494.1
5592900205,383420.7
5450300010,581757.9
2459960030,336157.47
3331500455,504973.0
3432500705,432231.1
3702900165,299749.7
5249803550,550117.94
626049058,399752.12
1788900380,197682.9
8075400360,233849.48
9113200250,759003.9
2738640040,715772.56
7821200307,505649.6
3530440140,263728.53
3582700130,460008.5
9276200569,738460.56
7197800020,603094.4
686200490,569781.4
3501600100,385254.8
6383000690,637634.7
7604400150,384650.9
5249801411,729868.4
2607720420,435769.88
9561100010,385509.53
1796370590,260766.64
4077800593,358382.22
854000165,249579.55
5536100010,725657.56
4188000670,809914.2
31000165,1.4570764e+06
662350050,926887.7
4137000280,273149.8
6169901130,934138.6
1953400510,246121.05
7518506716,1.03005256e+06
1552520010,368405.5
7955080270,296911.97
9212900100,561325.0
3438500798,324197.97
7899800890,225552.16
4319200605,479938.44
1329300480,367460.56
8935100100,808848.25
5016001260,466729.3
4337600280,300441.97
1446401220,180007.53
7135521530,625868.5
6888900115,286810.6
2413301070,307089.34
345700040,253386.84
5566100145,453598.12
7634800070,314649.22
9346910500,632521.75
3529300060,323800.9
8128600060,1.1377444e+06
8572900275,196975.14
4139420590,1.3639985e+06
9274200322,584106.1
1472700200,567986.7
8820903380,548476.7
8563010130,861863.2
8965450110,801349.94
9274204230,475891.16
8165501700,384617.53
2193340260,558604.7
1860600290,806902.06
1222000055,193049.44
2492200280,442914.75
2488200455,343159.84
809001520,1.1462064e+06
1796361140,227832.3
6398000011,729973.5
6813600365,580482.7
7504100920,849084.0
8835770330,647905.8
524059322,849199.8
4307330280,375925.75
1245002952,1.0386295e+06
2021069059,257178.62
5700000595,711725.25
3629970930,706051.2
3336002215,252158.86
5100401060,630122.5
3278600750,304241.34
1126069045,1.00988006e+06
7568700175,323364.25
452001475,532603.56
9283800230,482032.88
1737300130,626496.1
6189600040,501601.7
3679400025,545852.0
1096100010,308937.28
9513900050,249356.38
5452800645,687158.6
273800100,237714.06
7228500037,479894.94
808300090,456513.56
2493200215,555244.8
5035300255,742754.1
3380900160,434252.3
3630000130,413330.0
7300400670,294881.06
6798100070,370463.75
8078400010,534222.75
5566100060,517843.7
2768200212,498074.25
4035900060,563916.06
9460000110,337439.06
7199320190,542939.4
2225039081,472086.88
9512200050,585842.25
2634500085,309243.84
3654800200,278453.56
2724079090,1.2386228e+06
2597520720,752054.4
3034200426,422740.2
984000130,294505.03
7852020670,456757.0
7923500060,676733.6
2310030510,302746.7
2205500540,483711.4
2493200015,377989.25
7853361420,576696.9
5652600605,507596.72
5285200020,321335.9
9406530150,369251.1
5706300020,494503.7
3278602490,415609.5
7197000100,550929.6
4447300008,516182.56
7899800045,235541.81
9250900095,323963.38
9268851740,582321.25
8682261440,485560.6
7284900385,844369.8
8079040300,424111.53
2225300585,399251.9
3223039013,449113.75
2013801350,247655.95
4055701110,802525.4
3578401770,441114.78
4046500720,526631.0
6145601745,389081.16
5207200195,664973.56
1972201856,549542.7
7212680080,237709.98
7277100510,578669.2
522079022,529852.1
5605000440,753863.25
6632300230,356068.0
8815400165,649259.8
6708200320,538317.2
2426059076,566098.3
3260200200,535657.3
2770601741,482887.75
4338800500,241459.61
9201000320,770907.2
7655900038,339097.2
3625059140,575597.4
4222310010,227133.95
2114700115,332740.84
3291800710,313406.97
9406590010,386613.3
3025059124,2.8914438e+06
7972601250,419038.6
930000470,1.0314986e+06
6690500060,472013.94
16000015,198038.61
5693501102,559875.6
8079040490,426024.94
7225000155,329298.94
8819900170,790084.1
7972601270,310808.78
1224069074,818174.3
5126900321,356002.12
3438501860,337614.47
2822069080,403694.75
1656600310,593263.2
3856900507,1.2187024e+06
1626069139,437050.5
2524049257,1.257128e+06
3904960150,575712.1
7214820610,448010.5
7977201845,583369.6
2428100080,862047.3
2202500135,427076.06
1523550220,650725.2
2313900610,491725.8
4123840050,380982.56
2125059124,983302.06
1225039067,506297.66
6431500283,442792.28
2473380010,301090.5
5694501195,408655.97
2881700046,362326.03
6837820330,325631.06
2337300370,197623.53
3876540630,215609.55
626059317,348209.66
3374500520,359965.4
7228501903,355805.28
4019300051,472382.75
4232902615,614017.1
3546000090,259249.34
8127700215,847462.0
3438501100,404691.2
1769600066,696002.3
8146100610,563555.3
3052700695,566518.5
7954310210,683833.75
3761700053,2.0563816e+06
1320069179,372799.34
1331900410,749228.1
7303100210,302589.38
2464400285,470423.56
6163901150,369059.22
8955800045,359044.2
2314300200,409900.72
9528104360,385526.06
4177100005,660675.2
8856960260,292479.72
1828001220,590892.75
3066400710,775155.06
624110610,895424.5
4040800260,385066.03
5019500215,520424.06
2481630180,1.0056264e+06
7203170190,686580.25
510001280,813338.5
9430110120,771961.44
1565950030,347862.8
9828202255,806232.9
3878900270,500524.12
8091600080,177839.12
1112000035,353993.16
2228900270,298659.66
6648701740,292902.3
1245003740,612405.44
2174503441,520013.28
7708250010,322083.9
6072300110,591836.9
2329800140,258530.14
1494300040,511847.72
3832050130,281726.5
7203100730,848710.8
7199330170,484252.34
7785000220,610046.4
1250201175,426695.44
4054500180,1.04543575e+06
7905200061,429324.94
3751604895,202024.33
5220300140,257285.83
3323059027,328968.75
8651611980,924032.5
8673400190,512201.75
1668500100,805211.7
1023059365,513279.47
3308030060,368054.3
4232400860,906275.9
2144800615,234617.92
1568100920,1.5025922e+06
9406510040,515578.9
2923049421,309543.34
1051000040,1.6391086e+06
2077700042,653961.5
9423800030,255783.17
9818700455,678876.5
7133300675,383575.4
4113800550,639731.8
5553300375,1.556286e+06
2025701530,277533.1
7942601155,421104.12
7524300020,283085.25
2520069100,288301.3
5412300410,229492.9
7504110760,780423.75
2594200350,400612.75
2722059013,255163.11
8078430480,553564.0
1423069162,520536.75
8856001090,170392.06
7000100631,866424.6
4222200280,226419.17
7971300050,590520.4
2009001600,269979.62
6619910140,696382.75
2877100985,519460.62
1196000007,347384.4
1330850130,761538.6
6664900410,257454.44
1231001110,268602.56
9235900030,279991.9
9407101840,294798.97
9523103001,372867.97
2149800278,380422.38
7234601198,619276.94
9476700035,421587.53
9297301065,643699.94
518500700,759209.44
7843500090,324571.97
6056110780,323408.03
2345700260,346887.2
3509600070,222799.19
1431700280,351718.03
1623049174,288416.56
3024089049,285022.4
7853340450,381588.38
7732410360,760199.9
1446800995,283418.84
2946000285,233007.33
425079100,490314.9
3876313040,402356.78
1762600260,995154.9
1925069121,1.0304898e+06
7443000480,819018.25
7820000015,353496.9
4027701253,482157.94
2826049165,388325.7
5426300060,795865.56
1278000210,182580.0
923000270,376939.56
7657600005,244766.92
3024079057,337387.56
3276180020,301169.5
7304300760,307118.9
3908100020,519802.06
8835400805,699215.06
4051150070,216363.64
3904930530,517640.75
6163900971,399669.03
7942600310,420147.03
4365700330,240713.06
423059207,275017.7
3992700265,331092.94
7177300090,458029.4
2540820010,695538.5
5700002510,877828.25
5201000030,590192.2
7631800015,1.9907976e+06
2922702965,687679.8
1525059198,902381.1
1245003160,665122.6
3810000455,316806.0
7855600080,653356.2
5701500030,1.125823e+06
7504020400,639575.6
1402600570,319221.03
7575610760,283981.62
8731990370,381174.84
5021900090,807717.4
290000075,402548.3
2841500010,475316.03
3955900830,452157.3
7852110140,567966.1
1311400350,234268.9
7773800015,518873.4
4123400320,478468.7
2725069157,843490.94
666000143,755102.25
5101408678,515833.16
6371000026,369331.75
2024059084,681804.6
7283900036,348902.06
8881900230,724314.2
3959400135,360047.12
7696610270,237035.84
1689400150,918115.56
5103900015,434823.38
1441000350,421030.66
5101408735,306968.7
3126059027,1.921451e+06
2320069014,519469.03
9541600015,660059.25
8682320420,747513.1
1562200090,606533.8
3395070980,563330.7
7349600230,241103.64
522049122,270358.38
869700060,272174.7
811000055,1.1205176e+06
1221059176,364793.28
1523059103,474327.06
2025760210,709133.06
9218400088,306113.03
8682292020,438318.6
2623089135,433232.66
3758900259,1.3362291e+06
524069049,592628.7
3121500150,813529.3
5581400080,811218.25
8087800020,479083.28
4070700290,708105.2
3296000170,638026.44
9238500040,473060.34
2744600040,347235.03
6813600380,648835.8
6140100150,486002.56
2201500555,429701.38
2600110250,634018.9
4337000275,178782.22
1186000150,593124.56
1972201963,523243.3
1105000745,398519.22
2887700560,591888.2
4039700080,734179.2
522049104,301050.03
4202400078,303119.38
7520000695,198924.28
7714000310,372548.78
4319200060,649469.75
8624700015,641938.7
5104520610,290231.0
2354300845,271099.88
3824100291,470960.44
6151800612,242874.64
5454200080,899111.7
6413600290,340456.22
2131200065,312924.62
1459920010,279034.7
50300090,404291.53
2326300090,641129.25
7714000070,371042.9
3630180500,1.03408706e+06
1727850340,1.03765925e+06
8691430330,956661.44
2310030390,264669.6
5561400610,474721.22
7010701016,484439.44
7883605915,278013.62
1282300995,359574.62
4040700310,493178.88
3353400435,245658.84
2143701015,500738.5
255450020,370098.62
1020069017,338730.7
4038200120,472514.3
9284801100,322821.62
1965200075,640259.1
847100047,533050.7
4038700720,518351.62
6815100085,827904.75
2508000020,284470.34
255520180,630114.7
6822100750,634739.44
869700050,316720.5
1775801405,537385.75
6600400090,216970.52
7202330270,459876.03
1683400165,918092.8
2625069070,1.1132406e+06
7625702440,379514.28
3388000640,234777.06
1899400365,286804.28
6899990200,877575.44
5569700020,870570.9
986000045,327779.97
3293700221,312856.3
3764800250,357757.3
2291400566,356297.28
4219401236,1.3799926e+06
4239400840,175630.48
7211400990,213110.61
7696500280,195443.38
7215721070,527117.9
3204850140,362190.62
4322200220,686614.3
2566300100,1.2057959e+06
1944900090,423676.56
6648500390,266954.38
7385300020,696360.9
1704900135,327738.72
2877100655,715138.0
2726079098,590005.3
7625703800,476612.4
318300040,508697.75
7922800190,537104.94
2023049361,200002.28
8946400210,453859.9
6071600450,519763.4
4343800100,431021.72
1443300140,378855.4
1024039001,797016.25
2767704860,581741.8
7234600851,639612.9
644200065,956760.94
7784400035,652907.7
3826000560,221066.4
9272202260,448463.2
263000253,477296.06
3621059043,577866.75
240000130,477464.97
1352300120,207590.23
7849200861,267189.47
2487700130,519769.84
1796100140,234713.94
7234601221,495181.38
8651710190,474920.47
2916200091,624601.4
1232000915,545848.3
1545801970,266122.16
3211200420,338380.03
7686204675,190261.2
3141600210,189545.84
3959401284,557159.7
2113700825,255660.02
3876000710,383263.5
522069022,507169.44
3214200070,388142.03
1221039156,306999.44
259600790,440070.22
785000040,513922.1
8138870470,486647.25
2596300035,348824.88
540100057,1.380822e+06
3073500045,517174.47
5363200266,372553.75
8682261650,515942.38
3224510080,841541.7
3211270160,437177.22
9269200520,240480.17
293810190,455429.9
4197400043,308533.03
3026079031,327546.84
5332200405,921304.75
2473411210,320386.1
9268200315,586719.5
8123500050,614886.2
3221069091,484572.5
2485000165,587049.7
4058800215,574861.2
1926059039,887875.2
2533300680,1.02302644e+06
3343903640,329536.78
5700003705,1.2790675e+06
2023049372,389117.16
4058800830,618319.1
3333002302,429548.12
2944500340,294266.97
1982200790,536111.1
8929000270,491966.44
8122101440,285816.7
7525530470,811610.6
9332800020,675501.44
3878900525,255666.84
5420300210,248041.23
9232900165,297375.03
6414100026,377847.97
3013300660,730529.25
7954300120,583612.25
1081200360,333181.6
2877102345,499882.03
2202500255,527852.8
7984400050,219808.83
9558020380,438710.88
7812801850,193709.3
8944460020,367114.84
2306400040,608722.5
8649400410,353595.7
7889602020,229954.73
2041000025,435061.88
871001484,610693.1
2767602141,531980.2
3630180470,802713.7
2769602140,413168.0
2473250280,316256.3
5422560660,523643.66
3756600240,392592.62
8651600160,716637.94
7202300540,901530.44
8961950250,433532.3
3303000130,536569.44
798000062,272088.28
1695900150,763062.4
1604730150,508736.56
4136930310,356623.97
8835401250,1.5422146e+06
8665900328,454925.94
9262800255,251724.69
1853080570,816378.56
5556300114,730183.06
9517200290,415623.38
4037200295,489428.2
7417100123,425598.53
2620069077,191345.9
7922720040,688763.44
558100090,542788.25
257000037,318804.53
3319500385,479452.6
9297301520,357341.66
3580900090,334290.12
1321039076,170001.69
7227801581,269920.16
9407001620,279316.62
2130400150,300322.53
2312400200,230030.62
4046700210,423543.25
1193000480,980179.6
1492800296,504859.84
3013300017,424429.56
3630240140,564884.4
1049010390,340299.75
9320900420,173390.9
4315700060,368892.44
2591010290,327421.94
323089085,711010.9
6600400270,199541.22
2919701105,452695.34
7202360670,965696.8
8927600100,833104.44
3211700045,604668.94
4027701326,437575.16
1601600195,273065.16
7853280350,788840.4
3629970130,716177.5
7203120020,825197.1
9542900190,350118.34
8035350120,506000.78
1238501184,998568.75
251200240,503313.8
8945300200,198717.98
2162000160,1.1049314e+06
5466310060,205717.38
1239400064,901967.25
5205000020,337291.06
1720800305,689490.94
7280300375,558665.44
2095800400,442853.1
7852010950,544691.3
1428001160,570133.6
9528104910,631458.56
8644210470,956267.44
7923300310,494482.94
254000100,634312.25
1931300688,517437.9
7007700030,449074.34
422049178,232623.22
422069067,479115.25
2923049393,365639.66
930000305,472763.6
2461900448,485181.97
2610100020,301494.22
2895550050,265536.28
7701700040,288709.34
2460900020,520008.8
9827700105,576991.75
1005000240,287942.75
7200001254,503093.53
866400040,518216.7
305000170,662909.4
2260800110,903221.44
3442000127,709844.2
5253300437,480348.72
7576700150,976229.8
5469501410,453411.72
5104531120,613657.7
723049434,333729.5
622069006,1.1831572e+06
2517101200,300714.6
8159620160,255570.06
5561300640,420843.97
3317010130,216823.03
4364200250,361324.66
8732300060,634288.6
5603700025,774559.44
3585900190,1.1128044e+06
3996900575,255869.06
8731801260,244820.86
3810000860,341141.66
5700003585,1.8157924e+06
6332000050,512167.06
9286100250,422787.38
9471201110,1.0671588e+06
9290800050,552686.75
7300200400,635137.9
526069024,903453.2
1454600156,1.0169624e+06
3904980360,509940.22
2626119062,285737.66
8651730290,432556.03
7611200195,781365.8
1919800260,589955.25
6632900354,286709.12
3972900195,313782.9
5151600170,306480.5
7016000440,482911.25
871000435,796366.7
9578060540,508628.38
2332700060,896262.56
766000240,255701.47
4363700200,311880.97
7100000250,337287.2
2781250560,214046.34
2781250100,357561.53
5419800220,249341.64
7147600245,244664.47
2926069083,849885.25
6189200125,809551.25
9542830160,296523.75
5152200020,293447.53
9412900045,442285.0
6600410480,175884.6
6979970080,557822.7
5636010280,264814.28
1732801300,827027.25
5561401530,466004.34
9578500510,363136.9
7304300906,308235.7
1223089077,695397.25
721049207,274622.44
8691330310,875958.3
1523069204,431323.94
3188100105,602933.4
6608500290,402645.06
2891400410,340155.7
7663700551,340091.12
5413200140,238920.92
425069139,620618.44
6713700155,382701.75
2767603505,492418.94
7789000080,236742.14
9211500620,258417.23
3750604417,206359.52
7922800320,518543.97
1471620240,354010.03
2222059052,355964.44
9551200270,924317.2
2767603160,573740.06
9406710060,378257.9
8929000250,439893.16
5538300120,392406.6
2223069120,456006.22
1652500060,1.6417824e+06
8564500240,405377.2
3629700120,585265.4
3943600070,424256.78
4171200025,306585.72
2425049063,3.585956e+06
9828701650,395266.34
3581000340,378053.44
8100900015,392866.06
2125059161,1.0576844e+06
304000380,201267.61
8146200070,1.473528e+06
686530170,563287.7
2917200645,481170.78
9547200530,693078.0
2122059199,354073.53
1150000740,663398.9
5706200060,287261.44
9265410010,237554.08
4083800555,496463.75
6152900332,339334.66
2520900301,220859.67
9828200790,493176.5
1657530180,271824.25
7471900045,251253.4
9828200460,360085.94
1775900140,431822.78
6139800430,450269.53
7214400005,529994.1
5332200026,511283.75
9510970300,739569.9
2540830020,417927.9
3392100140,197129.98
1326069191,355209.9
2125059112,1.1058832e+06
859000022,324432.1
8854100350,693119.0
121059007,223578.66
7977201707,485237.97
3859900060,2.9648802e+06
8815400735,764225.44
705700530,330372.84
6600780130,368257.97
6378500105,405563.97
8143000310,433495.94
2877102330,630564.3
3526039074,553014.2
2115510300,267343.7
3024059014,2.3086522e+06
2141330360,574017.56
546000400,489884.4
2071500011,407706.53
7972000240,218707.48
7016200460,447761.5
6204200180,429812.03
1552100135,1.1806708e+06
88000173,379995.6
2581900235,726564.0
9211500560,227278.48
621069218,403021.94
1321970240,291330.0
798000630,314807.1
421000285,241217.72
2824600180,883045.0
3832051140,324723.38
1237500105,665853.1
8802400906,267649.28
3166900270,425257.3
3682000060,367188.0
5469700020,281816.25
1245001820,615946.7
9547205660,613806.4
7974700122,723605.8
7550801225,530083.56
1099950050,727373.8
1402900460,334869.28
7636800041,1.3480855e+06
2115720270,276711.44
8651441750,188271.22
3904100035,299373.44
8815400020,562953.7
3303860590,454200.25
5427110040,910409.7
1782000160,339720.62
6204420290,457443.16
3995700245,297695.1
7955040130,452811.5
1442880650,511964.4
8833510230,991635.4
7283900551,442206.12
4396000180,269650.25
7504021310,723347.06
322059264,307253.38
3654800040,280235.53
2767704777,492854.9
3278602190,354080.28
3236500220,528134.8
3410600100,307884.3
629410180,734100.06
3352402250,156994.75
4363700304,334938.6
7237550130,1.1716815e+06
9808590210,1.2949546e+06
8074200175,273201.12
3463400330,418721.0
6306400140,804807.06
8564950250,532329.8
5381000070,204140.8
9826700697,535671.1
8132700190,464954.03
7943000020,190909.72
9547204675,567997.56
4112100101,471121.25
727500030,618493.1
114101426,363617.9
9274202005,771438.2
1193000380,919990.4
3039000020,466011.88
7852170130,708806.5
2624079010,606562.75
4137010540,299914.94
7576200012,892790.5
1138020020,361958.22
3969300030,187936.84
898000200,213783.78
5153100030,295695.47
5104532030,487309.03
4406000050,219287.27
9274203390,595776.56
8682290360,459250.62
6928600330,228740.38
4139680070,882436.3
6844702690,469416.12
2154970020,2.1545558e+06
4385701285,1.064585e+06
2426059071,539062.1
2867300160,532877.9
9512500720,559393.7
1773101020,304301.12
8687800100,313597.12
3627800050,1.3890981e+06
1604600227,315271.28
3300701170,413884.2
9250900111,508926.78
7015200790,555599.7
1311100490,241376.5
2469000010,912714.3
1982201596,576613.25
1862700290,355900.28
2586800270,235468.83
9528102772,488096.94
5490210200,449276.53
6669080020,437915.4
179003055,199794.28
1860600535,880724.56
1592000130,625428.1
3905040170,573228.7
9320500080,246768.78
9276200850,469791.84
224069114,666724.94
2260000340,589254.06
5096300130,402009.7
3432500215,391029.62
2600000050,694019.2
8856003839,223644.55
2492200435,380037.62
7855900110,1.0869599e+06
6806100250,305460.66
2770603523,523066.7
1370800515,1.7241096e+06
2726049150,477822.56
1226059161,501349.16
1068000375,2.8669705e+06
9528104109,431081.3
5126310060,482289.44
1951820070,526390.0
1545805980,337285.9
9464700340,920128.1
4319200675,820996.75
7518500885,533723.2
7852020620,509571.25
869700370,336230.25
8643000190,273622.25
8902000267,554548.94
7972602435,276919.97
2050100210,899298.6
6705120540,459436.34
2767601390,658093.2
4141000490,1.1213044e+06
9345400350,801327.75
3222079162,322095.56
7789000120,221183.44
6646200770,701083.94
6666800180,751355.44
1725800280,468822.88
6117500460,1.085136e+06
5470100220,233776.58
5457300478,458245.7
7550800195,526465.8
7787050180,581023.25
6204430250,528976.1
7640400250,497295.84
624110920,829718.0
3629920140,405531.1
7173700518,621681.1
3210200395,213943.28
2473480560,390529.12
2623089141,505166.62
1423800080,216302.38
2076400050,302217.06
3832060120,328662.06
7702600930,421626.94
5101404555,386241.84
3723800415,409091.16
3356403400,230909.8
9214400125,521947.0
1797500530,522873.2
9551201660,1.004073e+06
3878900815,398031.9
1760650280,339793.53
5466410030,234920.19
6388930620,606279.4
2331300395,783260.8
9412700160,279366.72
871001611,577358.3
3142600120,592494.2
3995700220,366228.72
2310000280,292805.4
8039900400,374894.3
7504021510,678604.6
1959700445,1.4921365e+06
1556200155,657497.8
3629960590,402008.53
259000240,478105.16
662440020,393025.3
3123049142,504206.44
321100260,735253.3
6840701095,560204.1
3738900165,421977.3
4427100130,446547.84
9238500100,470790.7
6145601810,342071.78
2570300090,352394.56
4017600010,479164.16
1005000220,397913.12
1257202120,485320.34
9527000490,482893.75
8691400080,727314.1
1726069084,445126.03
248000240,205307.95
6113400046,340328.62
2130702350,388579.06
920069052,251585.73
6071300160,562407.94
1623049041,144559.52
9268200285,384985.25
1843100520,361457.7
2887700826,622942.9
9122000385,574570.2
9475700220,369780.38
2804600005,765348.6
2896400300,378669.0
5015000180,763957.3
3630220180,804316.75
8832900780,507719.7
1568100300,474459.16
8718500610,420604.03
4147200140,989197.5
1973700030,1.1692838e+06
8862000075,175153.78
9320990110,287418.44
1151100035,414111.22
2011000010,225877.84
1651500060,1.0416669e+06
446000190,708792.94
2344300220,1.0000097e+06
523049195,193923.34
9191200015,675162.0
7942601410,737236.2
7137800300,206838.7
7853300280,524004.34
6654700240,333649.62
569000050,607851.75
3584000180,230937.98
2026079055,308055.53
8898700880,274485.25
5075400150,639371.4
8731981360,364127.3
4222500020,217021.84
7996720050,552543.94
4077800094,621079.06
6446200365,701015.1
2824089053,476877.03
1311800220,223838.08
3522049063,670268.94
1721801280,193572.27
6131600240,187342.02
7202310040,613405.56
1123059125,551846.2
646910160,220022.55
5630500005,338446.53
3342100785,272425.8
9547205610,640993.5
1773100123,298418.22
3353400092,303304.44
217500015,384100.7
3649100031,450101.66
7896300150,288881.22
623049185,234387.8
1773100430,329094.25
1781500220,868043.2
3395380200,221460.58
2424059170,2.8552378e+06
4389200765,1.6527728e+06
1543000060,489642.0
6154900005,618059.75
2902200240,476178.53
1442880640,538130.4
8562770490,542763.4
2768300655,562787.8
3432501315,308319.2
5035300570,766888.8
3626039028,412195.12
3876540780,238458.36
327000100,932101.7
7551300065,474515.28
1312920060,241045.47
2215901230,257625.88
6306800010,466828.56
2767700022,517171.0
5589900610,501351.1
4320200020,652589.0
5249804655,621542.44
9238500480,485398.1
3885806565,1.1477651e+06
7905200205,418690.66
5727500102,327231.2
3585220070,389460.2
2078500210,532181.1
1839920050,390383.16
534000080,290863.6
856000255,571274.4
4141010110,1.5150446e+06
9558040820,607829.2
7768700315,1.2033065e+06
2796100640,281673.3
1922059010,214725.75
3448000542,266321.47
3883100220,279278.53
7237301210,280739.5
3893100456,916950.06
9578501110,356306.8
6145601995,421418.72
4024100120,316627.2
8899000050,356446.16
3396820010,534505.06
6749700117,370271.25
1954400060,517986.44
3303970100,765019.56
2540850070,471922.12
3797000745,488710.38
7883603700,255213.73
3438501452,429410.94
